2024-06-21T18:48:00.405244+0300 | INFO | dispatcher:feed_update:172 | Update id=603727275 is handled. Duration 139 ms by bot id=6857433423
2024-06-21T18:48:01.436128+0300 | INFO | dispatcher:feed_update:172 | Update id=603727276 is handled. Duration 141 ms by bot id=6857433423
2024-06-21T18:48:03.972478+0300 | INFO | dispatcher:feed_update:172 | Update id=603727277 is handled. Duration 312 ms by bot id=6857433423
2024-06-21T18:48:07.377646+0300 | INFO | avg_drop_price:fetch:11 | запрос на обновление price_drop
2024-06-21T18:48:07.519802+0300 | INFO | dispatcher:feed_update:172 | Update id=603727278 is handled. Duration 218 ms by bot id=6857433423
2024-06-21T18:48:11.292657+0300 | INFO | dispatcher:feed_update:172 | Update id=603727279 is handled. Duration 202 ms by bot id=6857433423
2024-06-21T18:48:12.447065+0300 | INFO | dispatcher:feed_update:172 | Update id=603727280 is handled. Duration 203 ms by bot id=6857433423
2024-06-21T18:48:19.009682+0300 | INFO | dispatcher:feed_update:172 | Update id=603727281 is handled. Duration 141 ms by bot id=6857433423
2024-06-21T18:48:31.176295+0300 | INFO | dispatcher:feed_update:172 | Update id=603727282 is handled. Duration 281 ms by bot id=6857433423
2024-06-21T18:48:32.411734+0300 | INFO | dispatcher:feed_update:172 | Update id=603727283 is handled. Duration 140 ms by bot id=6857433423
2024-06-21T18:48:33.797253+0300 | INFO | dispatcher:feed_update:172 | Update id=603727284 is handled. Duration 125 ms by bot id=6857433423
2024-06-21T18:48:34.789970+0300 | INFO | dispatcher:feed_update:172 | Update id=603727285 is handled. Duration 155 ms by bot id=6857433423
2024-06-21T18:48:36.058732+0300 | INFO | dispatcher:feed_update:172 | Update id=603727286 is handled. Duration 156 ms by bot id=6857433423
2024-06-21T18:48:37.613471+0300 | INFO | dispatcher:feed_update:172 | Update id=603727287 is handled. Duration 233 ms by bot id=6857433423
2024-06-21T18:48:38.332439+0300 | INFO | dispatcher:feed_update:172 | Update id=603727288 is handled. Duration 141 ms by bot id=6857433423
2024-06-21T18:48:39.623440+0300 | INFO | dispatcher:feed_update:172 | Update id=603727289 is handled. Duration 311 ms by bot id=6857433423
2024-06-21T18:48:40.525301+0300 | INFO | dispatcher:feed_update:172 | Update id=603727290 is handled. Duration 311 ms by bot id=6857433423
2024-06-21T18:48:41.315308+0300 | INFO | dispatcher:feed_update:172 | Update id=603727291 is handled. Duration 296 ms by bot id=6857433423
2024-06-21T18:48:42.665197+0300 | INFO | dispatcher:feed_update:172 | Update id=603727292 is handled. Duration 140 ms by bot id=6857433423
2024-06-21T18:48:44.493166+0300 | INFO | dispatcher:feed_update:172 | Update id=603727293 is handled. Duration 218 ms by bot id=6857433423
2024-06-21T18:48:45.396878+0300 | INFO | dispatcher:feed_update:172 | Update id=603727294 is handled. Duration 171 ms by bot id=6857433423
2024-06-21T18:48:46.128332+0300 | INFO | dispatcher:feed_update:172 | Update id=603727295 is handled. Duration 171 ms by bot id=6857433423
2024-06-21T18:48:49.259298+0300 | INFO | dispatcher:feed_update:172 | Update id=603727296 is handled. Duration 171 ms by bot id=6857433423
2024-06-21T18:48:51.278984+0300 | INFO | dispatcher:feed_update:172 | Update id=603727297 is handled. Duration 406 ms by bot id=6857433423
2024-06-21T18:48:52.187535+0300 | INFO | dispatcher:feed_update:172 | Update id=603727298 is handled. Duration 235 ms by bot id=6857433423
2024-06-21T18:48:53.283281+0300 | INFO | dispatcher:feed_update:172 | Update id=603727299 is handled. Duration 233 ms by bot id=6857433423
2024-06-21T18:48:54.465453+0300 | INFO | dispatcher:feed_update:172 | Update id=603727300 is handled. Duration 297 ms by bot id=6857433423
2024-06-21T19:02:29.164639+0300 | INFO | dispatcher:feed_update:172 | Update id=603727301 is handled. Duration 390 ms by bot id=6857433423
2024-06-21T19:02:30.333774+0300 | INFO | dispatcher:feed_update:172 | Update id=603727302 is handled. Duration 344 ms by bot id=6857433423
2024-06-21T19:02:32.457706+0300 | INFO | dispatcher:feed_update:172 | Update id=603727303 is handled. Duration 406 ms by bot id=6857433423
2024-06-21T19:02:33.338807+0300 | INFO | dispatcher:feed_update:172 | Update id=603727304 is handled. Duration 219 ms by bot id=6857433423
2024-06-21T19:02:34.435731+0300 | INFO | dispatcher:feed_update:172 | Update id=603727305 is handled. Duration 218 ms by bot id=6857433423
2024-06-21T19:02:35.390987+0300 | INFO | dispatcher:feed_update:172 | Update id=603727306 is handled. Duration 281 ms by bot id=6857433423
2024-06-21T19:02:37.290638+0300 | INFO | dispatcher:feed_update:172 | Update id=603727307 is handled. Duration 343 ms by bot id=6857433423
2024-06-21T19:02:38.706908+0300 | INFO | dispatcher:feed_update:172 | Update id=603727308 is handled. Duration 156 ms by bot id=6857433423
2024-06-21T19:02:39.563353+0300 | INFO | dispatcher:feed_update:172 | Update id=603727309 is handled. Duration 156 ms by bot id=6857433423
2024-06-21T19:02:40.445927+0300 | INFO | dispatcher:feed_update:172 | Update id=603727310 is handled. Duration 186 ms by bot id=6857433423
2024-06-21T19:02:41.454263+0300 | INFO | dispatcher:feed_update:172 | Update id=603727311 is handled. Duration 171 ms by bot id=6857433423
2024-06-21T19:02:43.008763+0300 | INFO | dispatcher:feed_update:172 | Update id=603727312 is handled. Duration 203 ms by bot id=6857433423
2024-06-21T19:02:44.455425+0300 | INFO | dispatcher:feed_update:172 | Update id=603727313 is handled. Duration 125 ms by bot id=6857433423
2024-06-21T19:02:50.117696+0300 | INFO | dispatcher:feed_update:172 | Update id=603727314 is handled. Duration 483 ms by bot id=6857433423
2024-06-21T19:02:50.901660+0300 | INFO | dispatcher:feed_update:172 | Update id=603727315 is handled. Duration 186 ms by bot id=6857433423
2024-06-21T19:02:54.110293+0300 | INFO | dispatcher:feed_update:172 | Update id=603727316 is handled. Duration 250 ms by bot id=6857433423
2024-06-21T19:02:55.464593+0300 | INFO | dispatcher:feed_update:172 | Update id=603727317 is handled. Duration 360 ms by bot id=6857433423
2024-06-21T22:10:31.002031+0300 | INFO | dispatcher:start_polling:554 | Polling stopped
2024-06-21T22:10:31.003029+0300 | INFO | main:on_shutdown:25 | Bot shutdown...
2024-06-21T22:10:31.269071+0300 | INFO | dispatcher:_polling:359 | Polling stopped for bot @risemarket_bot id=6857433423 - 'Rise Market'
2024-06-21T22:10:31.270078+0300 | INFO | main:<module>:44 | Exit bot
2024-06-21T22:13:56.516963+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:13:56.521473+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:13:58.503198+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:13:58.504173+0300 | INFO | main:on_startup:13 | Bot starting...
2024-06-21T22:13:58.582475+0300 | INFO | dispatcher:start_polling:527 | Start polling
2024-06-21T22:13:58.731737+0300 | INFO | dispatcher:_polling:341 | Run polling for bot @risemarket_bot id=6857433423 - 'Rise Market'
